123.78,123.45,124.05,122.65
122.95,123.80,124.77,121.35
122.78,121.17,123.32,121.00
123.32,122.75,123.43,122.55
124.27,123.26,124.53,123.25
124.40,124.31,124.71,123.75
124.35,124.23,124.87,123.70
124.35,124.42,124.72,123.95
123.88,124.50,124.73,123.70
124.48,124.00,124.53,123.36
122.47,124.49,124.67,122.28
123.30,122.52,123.55,122.40
122.23,123.15,123.43,121.50
121.61,122.24,122.41,121.48
122.04,121.45,122.66,120.53
120.65,122.15,122.35,120.29
120.12,120.61,121.11,119.85
121.27,120.41,121.36,119.88
122.16,121.31,122.22,121.05
121.15,122.12,122.33,121.10
121.17,121.26,121.86,120.80
121.93,121.00,122.15,120.93
121.62,121.85,122.16,121.50
121.82,121.62,122.09,121.15
122.15,121.80,122.92,121.80
123.43,122.33,123.47,121.90
123.45,123.43,124.16,123.05
123.75,123.28,123.82,123.18
122.47,123.75,123.97,122.05
122.78,122.53,123.31,122.40
123.75,122.79,123.79,122.14
122.78,123.72,123.75,122.28
122.97,122.75,123.19,122.15
123.77,122.97,124.16,122.80
124.07,123.69,124.50,123.48
123.63,124.07,124.38,123.20
124.10,123.65,124.13,123.40
123.78,124.05,124.19,123.43
121.75,123.81,124.07,121.35
123.28,121.93,123.47,121.85
