116.04,115.95,116.23,115.52
115.69,116.02,116.25,115.17
116.55,115.66,116.89,115.27
117.11,116.55,117.23,115.78
115.84,116.84,117.20,115.59
116.50,115.80,116.78,115.72
116.16,116.40,116.61,115.90
117.35,116.02,117.57,115.82
117.45,117.29,117.58,116.98
119.09,117.35,119.35,117.26
119.13,119.13,119.79,118.60
118.90,119.19,119.27,118.20
120.04,118.80,120.30,118.52
119.74,119.93,120.45,119.25
119.54,119.69,119.88,119.04
120.38,119.49,120.74,119.40
119.74,120.40,120.63,119.66
121.13,119.65,121.24,119.27
122.39,120.99,122.63,120.47
122.97,122.38,123.22,121.80
123.00,123.09,123.67,121.98
122.28,122.93,123.04,122.00
123.37,122.21,123.96,121.96
123.53,123.40,124.36,123.00
122.68,123.45,123.79,122.47
122.69,122.71,123.84,122.50
122.18,122.60,123.40,121.60
122.28,122.19,122.79,121.37
123.70,122.27,123.75,122.11
126.25,123.67,126.32,123.19
126.79,126.35,126.86,125.63
125.56,126.73,126.80,125.19
125.26,125.46,126.32,124.78
124.03,125.28,125.53,123.44
123.78,124.03,125.54,123.73
125.13,124.00,125.52,123.99
124.38,125.17,125.45,124.15
124.81,124.43,125.03,123.80
123.61,124.72,124.99,122.90
124.22,123.62,124.50,123.56
