119.84,119.58,119.84,119.54
120.50,119.63,120.69,119.52
119.96,120.55,120.77,119.34
120.38,119.87,120.66,119.76
119.97,120.41,120.68,119.49
120.21,119.91,121.17,119.67
120.46,120.22,120.50,119.86
119.81,120.43,120.75,119.60
118.87,119.80,119.98,118.57
118.59,118.89,119.01,118.12
119.04,118.58,119.38,118.37
118.59,119.02,119.09,118.47
117.52,118.56,118.77,117.40
116.38,117.51,117.84,116.02
117.12,116.45,117.12,116.05
117.39,117.08,117.64,117.00
116.84,117.21,117.28,116.28
116.82,116.96,117.53,116.32
116.31,116.75,116.88,115.55
116.48,116.25,116.58,115.25
116.10,116.53,116.61,115.82
117.14,115.55,117.51,115.03
116.62,117.14,117.42,116.60
117.57,116.65,117.60,116.50
117.17,117.65,117.81,116.88
116.88,117.17,117.46,116.72
116.85,116.79,117.41,116.69
117.28,116.88,117.34,116.15
118.57,117.26,118.94,116.92
117.97,118.55,119.19,117.91
119.29,118.02,119.66,118.01
118.61,119.40,119.65,118.37
119.25,118.61,119.35,118.26
118.91,119.10,119.41,118.32
117.67,118.82,118.95,117.31
118.66,117.63,118.96,117.58
118.19,118.72,118.81,117.78
117.75,118.17,118.41,117.51
117.78,117.73,118.17,117.44
117.69,117.75,117.99,117.45
