108.85,109.00,109.05,108.57
109.86,108.74,110.39,108.72
110.20,109.92,110.45,109.60
110.26,110.10,110.32,109.40
110.34,110.18,110.44,109.99
111.34,110.27,111.46,110.11
110.69,111.18,111.56,110.46
110.13,110.67,110.87,110.00
111.26,110.14,111.38,109.77
110.39,111.24,111.40,110.28
111.30,110.33,112.08,110.27
110.96,111.41,111.49,110.36
111.14,110.92,111.41,110.35
110.34,111.10,111.20,110.16
110.54,110.27,110.85,110.11
111.01,110.44,111.50,110.39
110.84,111.33,111.45,110.51
111.46,110.72,111.76,110.64
112.36,111.40,112.78,111.29
112.16,112.27,112.89,111.98
112.59,112.01,112.75,111.82
112.15,112.39,112.78,111.86
112.40,112.23,112.61,111.75
112.78,112.36,113.06,112.31
112.31,112.80,113.18,111.84
112.91,112.13,112.95,112.00
112.75,112.80,113.02,112.70
113.63,112.86,113.72,112.86
114.28,113.55,114.40,113.49
114.51,114.11,114.95,114.08
114.32,114.42,115.10,114.13
114.50,114.33,115.11,114.21
113.65,114.36,114.71,113.55
115.73,113.57,115.80,113.52
116.59,115.62,116.93,115.47
116.03,116.56,116.67,115.62
116.83,115.92,116.90,115.60
116.49,116.80,117.19,115.74
117.74,116.50,117.80,116.25
118.47,117.70,118.59,117.32
