132.40,132.35,132.50,130.90
131.54,131.49,132.40,131.35
132.23,132.18,132.40,131.00
132.95,132.90,133.30,131.65
133.15,133.10,133.65,132.70
132.55,132.50,133.45,132.40
134.05,134.00,134.30,132.27
135.80,135.75,135.98,133.70
135.55,135.50,136.60,135.10
135.95,135.85,136.30,135.00
135.90,135.80,136.40,135.60
136.26,136.23,136.44,135.75
136.40,136.35,137.15,136.00
134.85,134.80,136.65,134.70
135.65,135.40,136.50,134.00
134.32,134.30,136.18,133.75
133.00,132.98,134.53,132.55
134.75,134.70,135.30,132.75
136.16,136.12,137.48,135.33
136.48,136.43,136.97,135.85
136.76,136.73,137.13,133.65
134.40,134.35,136.95,134.10
133.95,133.90,135.30,133.80
135.12,135.10,135.93,134.00
135.75,135.70,136.10,134.88
136.80,136.75,137.07,135.55
132.40,132.35,138.15,131.90
132.35,132.30,134.65,132.00
132.45,132.40,133.25,131.50
132.50,132.47,132.78,130.90
131.87,131.82,133.05,131.65
132.39,132.34,132.65,131.25
132.50,132.45,132.80,131.55
131.66,131.62,132.84,131.43
132.12,132.07,132.40,130.50
131.14,131.12,132.43,131.00
131.25,131.21,132.06,130.70
131.60,131.55,132.30,130.90
130.63,130.60,131.73,130.20
129.58,129.53,130.90,129.35
