104.18,104.55,104.78,102.95
103.91,104.25,104.47,103.30
105.57,103.85,105.82,103.52
105.54,105.42,105.93,105.20
105.27,105.58,105.78,104.98
105.80,105.24,106.15,104.80
105.28,105.73,106.03,105.00
105.02,105.20,105.96,104.60
106.12,105.33,106.42,105.33
106.03,106.10,106.69,105.85
105.97,106.13,106.31,105.60
105.75,105.93,106.07,105.50
106.15,105.70,106.28,105.65
105.87,106.30,106.47,105.80
106.03,105.84,106.21,105.73
106.28,105.95,106.53,105.80
104.58,106.30,106.62,104.28
104.85,104.76,105.52,104.48
104.03,104.92,104.97,103.90
103.15,104.07,104.35,103.05
102.84,103.04,103.68,102.30
102.70,102.90,103.50,102.08
103.67,102.65,103.84,102.60
103.16,103.85,104.28,102.90
104.43,103.17,104.82,102.78
104.59,104.40,105.08,104.10
104.94,104.61,105.12,103.95
105.28,105.10,105.88,104.67
103.38,105.14,105.22,103.00
103.68,103.36,103.78,103.10
103.37,103.72,103.94,103.20
104.23,103.37,104.46,102.60
103.53,104.23,104.33,103.35
103.18,103.24,103.72,102.90
103.25,103.10,103.38,102.65
103.00,103.16,103.53,102.90
103.54,102.90,103.98,102.48
103.20,103.53,104.08,103.05
103.12,103.00,103.53,102.75
102.81,103.13,103.28,102.69
